Epoch	Training Loss	Validation Loss
2227		0.6608		0.7050
2228		0.6607		0.7050
2229		0.6607		0.7050
2230		0.6607		0.7050
2231		0.6607		0.7050
2232		0.6607		0.7050
2233		0.6607		0.7050
2234		0.6607		0.7050
2235		0.6607		0.7050
2236		0.6607		0.7050
2237		0.6607		0.7050
2238		0.6607		0.7050
2239		0.6607		0.7050
2240		0.6607		0.7049
2241		0.6607		0.7049
2242		0.6607		0.7049
2243		0.6607		0.7049
2244		0.6607		0.7049
2245		0.6607		0.7049
2246		0.6607		0.7049
2247		0.6607		0.7049
2248		0.6607		0.7049
2249		0.6607		0.7049
2250		0.6607		0.7049
2251		0.6607		0.7049
2252		0.6607		0.7049
2253		0.6607		0.7049
2254		0.6607		0.7049
2255		0.6607		0.7049
2256		0.6607		0.7049
2257		0.6607		0.7049
2258		0.6607		0.7049
2259		0.6607		0.7049
2260		0.6607		0.7049
2261		0.6607		0.7049
2262		0.6607		0.7049
2263		0.6606		0.7049
2264		0.6606		0.7049
2265		0.6606		0.7049
2266		0.6606		0.7048
2267		0.6606		0.7048
2268		0.6606		0.7048
2269		0.6606		0.7048
2270		0.6606		0.7048
2271		0.6606		0.7048
2272		0.6606		0.7048
2273		0.6606		0.7048
2274		0.6606		0.7048
2275		0.6606		0.7048
2276		0.6606		0.7048
2277		0.6606		0.7048
2278		0.6606		0.7048
2279		0.6606		0.7048
2280		0.6606		0.7048
2281		0.6606		0.7048
2282		0.6606		0.7048
2283		0.6606		0.7048
2284		0.6606		0.7048
2285		0.6606		0.7048
2286		0.6606		0.7048
2287		0.6606		0.7048
2288		0.6606		0.7048
2289		0.6606		0.7048
2290		0.6606		0.7048
2291		0.6606		0.7048
2292		0.6606		0.7048
2293		0.6606		0.7047
2294		0.6606		0.7047
2295		0.6606		0.7047
2296		0.6606		0.7047
2297		0.6605		0.7047
2298		0.6605		0.7047
2299		0.6605		0.7047
2300		0.6605		0.7047
2301		0.6605		0.7047
2302		0.6605		0.7047
2303		0.6605		0.7047
2304		0.6605		0.7047
2305		0.6605		0.7047
2306		0.6605		0.7047
2307		0.6605		0.7047
2308		0.6605		0.7047
2309		0.6605		0.7047
2310		0.6605		0.7047
2311		0.6605		0.7047
2312		0.6605		0.7047
2313		0.6605		0.7047
2314		0.6605		0.7047
2315		0.6605		0.7047
2316		0.6605		0.7047
2317		0.6605		0.7047
2318		0.6605		0.7047
2319		0.6605		0.7046
2320		0.6605		0.7046
2321		0.6605		0.7046
2322		0.6605		0.7046
2323		0.6605		0.7046
2324		0.6605		0.7046
2325		0.6605		0.7046
2326		0.6605		0.7046
2327		0.6605		0.7046
2328		0.6605		0.7046
2329		0.6605		0.7046
2330		0.6605		0.7046
2331		0.6604		0.7046
2332		0.6604		0.7046
2333		0.6604		0.7046
2334		0.6604		0.7046
2335		0.6604		0.7046
2336		0.6604		0.7046
2337		0.6604		0.7046
2338		0.6604		0.7046
2339		0.6604		0.7046
2340		0.6604		0.7046
2341		0.6604		0.7046
2342		0.6604		0.7046
2343		0.6604		0.7046
2344		0.6604		0.7046
2345		0.6604		0.7046
2346		0.6604		0.7045
2347		0.6604		0.7045
2348		0.6604		0.7045
2349		0.6604		0.7045
2350		0.6604		0.7045
2351		0.6604		0.7045
2352		0.6604		0.7045
2353		0.6604		0.7045
2354		0.6604		0.7045
2355		0.6604		0.7045
2356		0.6604		0.7045
2357		0.6604		0.7045
2358		0.6604		0.7045
2359		0.6604		0.7045
2360		0.6604		0.7045
2361		0.6604		0.7045
2362		0.6604		0.7045
2363		0.6604		0.7045
2364		0.6604		0.7045
2365		0.6604		0.7045
2366		0.6603		0.7045
2367		0.6603		0.7045
2368		0.6603		0.7045
2369		0.6603		0.7045
2370		0.6603		0.7045
2371		0.6603		0.7045
2372		0.6603		0.7044
2373		0.6603		0.7044
2374		0.6603		0.7044
2375		0.6603		0.7044
2376		0.6603		0.7044
2377		0.6603		0.7044
2378		0.6603		0.7044
2379		0.6603		0.7044
2380		0.6603		0.7044
2381		0.6603		0.7044
2382		0.6603		0.7044
2383		0.6603		0.7044
2384		0.6603		0.7044
2385		0.6603		0.7044
2386		0.6603		0.7044
2387		0.6603		0.7044
2388		0.6603		0.7044
2389		0.6603		0.7044
2390		0.6603		0.7044
2391		0.6603		0.7044
2392		0.6603		0.7044
2393		0.6603		0.7044
2394		0.6603		0.7044
2395		0.6603		0.7044
2396		0.6603		0.7044
2397		0.6603		0.7044
2398		0.6603		0.7044
2399		0.6603		0.7043
2400		0.6602		0.7043
2401		0.6602		0.7043
2402		0.6602		0.7043
2403		0.6602		0.7043
2404		0.6602		0.7043
2405		0.6602		0.7043
2406		0.6602		0.7043
2407		0.6602		0.7043
2408		0.6602		0.7043
2409		0.6602		0.7043
2410		0.6602		0.7043
2411		0.6602		0.7043
2412		0.6602		0.7043
2413		0.6602		0.7043
2414		0.6602		0.7043
2415		0.6602		0.7043
2416		0.6602		0.7043
2417		0.6602		0.7043
2418		0.6602		0.7043
2419		0.6602		0.7043
2420		0.6602		0.7043
2421		0.6602		0.7043
2422		0.6602		0.7043
2423		0.6602		0.7043
2424		0.6602		0.7043
2425		0.6602		0.7042
2426		0.6602		0.7042
2427		0.6602		0.7042
2428		0.6602		0.7042
2429		0.6602		0.7042
2430		0.6602		0.7042
2431		0.6602		0.7042
2432		0.6602		0.7042
2433		0.6602		0.7042
2434		0.6602		0.7042
2435		0.6601		0.7042
2436		0.6601		0.7042
2437		0.6601		0.7042
2438		0.6601		0.7042
2439		0.6601		0.7042
2440		0.6601		0.7042
2441		0.6601		0.7042
2442		0.6601		0.7042
2443		0.6601		0.7042
2444		0.6601		0.7042
2445		0.6601		0.7042
2446		0.6601		0.7042
2447		0.6601		0.7042
2448		0.6601		0.7042
2449		0.6601		0.7042
2450		0.6601		0.7042
2451		0.6601		0.7042
2452		0.6601		0.7041
2453		0.6601		0.7041
2454		0.6601		0.7041
2455		0.6601		0.7041
2456		0.6601		0.7041
2457		0.6601		0.7041
2458		0.6601		0.7041
2459		0.6601		0.7041
2460		0.6601		0.7041
2461		0.6601		0.7041
2462		0.6601		0.7041
2463		0.6601		0.7041
2464		0.6601		0.7041
2465		0.6601		0.7041
2466		0.6601		0.7041
2467		0.6601		0.7041
2468		0.6601		0.7041
2469		0.6600		0.7041
2470		0.6600		0.7041
2471		0.6600		0.7041
2472		0.6600		0.7041
2473		0.6600		0.7041
2474		0.6600		0.7041
2475		0.6600		0.7041
2476		0.6600		0.7041
2477		0.6600		0.7041
2478		0.6600		0.7040
2479		0.6600		0.7040
2480		0.6600		0.7040
2481		0.6600		0.7040
2482		0.6600		0.7040
2483		0.6600		0.7040
2484		0.6600		0.7040
2485		0.6600		0.7040
2486		0.6600		0.7040
2487		0.6600		0.7040
2488		0.6600		0.7040
2489		0.6600		0.7040
2490		0.6600		0.7040
2491		0.6600		0.7040
2492		0.6600		0.7040
2493		0.6600		0.7040
2494		0.6600		0.7040
2495		0.6600		0.7040
2496		0.6600		0.7040
2497		0.6600		0.7040
2498		0.6600		0.7040
2499		0.6600		0.7040
2500		0.6600		0.7040
2501		0.6600		0.7040
2502		0.6600		0.7040
2503		0.6600		0.7040
2504		0.6599		0.7040
2505		0.6599		0.7039
2506		0.6599		0.7039
2507		0.6599		0.7039
2508		0.6599		0.7039
2509		0.6599		0.7039
2510		0.6599		0.7039
2511		0.6599		0.7039
2512		0.6599		0.7039
2513		0.6599		0.7039
2514		0.6599		0.7039
2515		0.6599		0.7039
2516		0.6599		0.7039
2517		0.6599		0.7039
2518		0.6599		0.7039
2519		0.6599		0.7039
2520		0.6599		0.7039
2521		0.6599		0.7039
2522		0.6599		0.7039
2523		0.6599		0.7039
2524		0.6599		0.7039
2525		0.6599		0.7039
2526		0.6599		0.7039
2527		0.6599		0.7039
2528		0.6599		0.7039
2529		0.6599		0.7039
2530		0.6599		0.7039
2531		0.6599		0.7039
2532		0.6599		0.7038
2533		0.6599		0.7038
2534		0.6599		0.7038
2535		0.6599		0.7038
2536		0.6599		0.7038
2537		0.6599		0.7038
2538		0.6598		0.7038
2539		0.6598		0.7038
2540		0.6598		0.7038
2541		0.6598		0.7038
2542		0.6598		0.7038
2543		0.6598		0.7038
2544		0.6598		0.7038
2545		0.6598		0.7038
2546		0.6598		0.7038
2547		0.6598		0.7038
2548		0.6598		0.7038
2549		0.6598		0.7038
2550		0.6598		0.7038
2551		0.6598		0.7038
2552		0.6598		0.7038
2553		0.6598		0.7038
2554		0.6598		0.7038
2555		0.6598		0.7038
2556		0.6598		0.7038
2557		0.6598		0.7038
2558		0.6598		0.7037
2559		0.6598		0.7037
2560		0.6598		0.7037
2561		0.6598		0.7037
2562		0.6598		0.7037
2563		0.6598		0.7037
2564		0.6598		0.7037
2565		0.6598		0.7037
2566		0.6598		0.7037
2567		0.6598		0.7037
2568		0.6598		0.7037
2569		0.6598		0.7037
2570		0.6598		0.7037
2571		0.6598		0.7037
2572		0.6598		0.7037
2573		0.6597		0.7037
2574		0.6597		0.7037
2575		0.6597		0.7037
2576		0.6597		0.7037
2577		0.6597		0.7037
2578		0.6597		0.7037
2579		0.6597		0.7037
2580		0.6597		0.7037
2581		0.6597		0.7037
2582		0.6597		0.7037
2583		0.6597		0.7037
2584		0.6597		0.7037
2585		0.6597		0.7036
2586		0.6597		0.7036
2587		0.6597		0.7036
2588		0.6597		0.7036
2589		0.6597		0.7036
2590		0.6597		0.7036
2591		0.6597		0.7036
2592		0.6597		0.7036
2593		0.6597		0.7036
2594		0.6597		0.7036
2595		0.6597		0.7036
2596		0.6597		0.7036
2597		0.6597		0.7036
2598		0.6597		0.7036
2599		0.6597		0.7036
2600		0.6597		0.7036
2601		0.6597		0.7036
2602		0.6597		0.7036
2603		0.6597		0.7036
2604		0.6597		0.7036
2605		0.6597		0.7036
2606		0.6597		0.7036
2607		0.6596		0.7036
2608		0.6596		0.7036
2609		0.6596		0.7036
2610		0.6596		0.7036
2611		0.6596		0.7035
2612		0.6596		0.7035
2613		0.6596		0.7035
2614		0.6596		0.7035
2615		0.6596		0.7035
2616		0.6596		0.7035
2617		0.6596		0.7035
2618		0.6596		0.7035
2619		0.6596		0.7035
2620		0.6596		0.7035
2621		0.6596		0.7035
2622		0.6596		0.7035
2623		0.6596		0.7035
2624		0.6596		0.7035
2625		0.6596		0.7035
2626		0.6596		0.7035
2627		0.6596		0.7035
2628		0.6596		0.7035
2629		0.6596		0.7035
2630		0.6596		0.7035
2631		0.6596		0.7035
2632		0.6596		0.7035
2633		0.6596		0.7035
2634		0.6596		0.7035
2635		0.6596		0.7035
2636		0.6596		0.7035
2637		0.6596		0.7035
2638		0.6596		0.7034
2639		0.6596		0.7034
2640		0.6596		0.7034
2641		0.6596		0.7034
2642		0.6595		0.7034
2643		0.6595		0.7034
2644		0.6595		0.7034
2645		0.6595		0.7034
2646		0.6595		0.7034
2647		0.6595		0.7034
2648		0.6595		0.7034
2649		0.6595		0.7034
2650		0.6595		0.7034
2651		0.6595		0.7034
2652		0.6595		0.7034
2653		0.6595		0.7034
2654		0.6595		0.7034
2655		0.6595		0.7034
2656		0.6595		0.7034
2657		0.6595		0.7034
2658		0.6595		0.7034
2659		0.6595		0.7034
2660		0.6595		0.7034
2661		0.6595		0.7034
2662		0.6595		0.7034
2663		0.6595		0.7034
2664		0.6595		0.7034
2665		0.6595		0.7033
2666		0.6595		0.7033
2667		0.6595		0.7033
2668		0.6595		0.7033
2669		0.6595		0.7033
2670		0.6595		0.7033
2671		0.6595		0.7033
2672		0.6595		0.7033
2673		0.6595		0.7033
2674		0.6595		0.7033
2675		0.6595		0.7033
2676		0.6594		0.7033
2677		0.6594		0.7033
2678		0.6594		0.7033
2679		0.6594		0.7033
2680		0.6594		0.7033
2681		0.6594		0.7033
2682		0.6594		0.7033
2683		0.6594		0.7033
2684		0.6594		0.7033
2685		0.6594		0.7033
2686		0.6594		0.7033
2687		0.6594		0.7033
2688		0.6594		0.7033
2689		0.6594		0.7033
2690		0.6594		0.7033
2691		0.6594		0.7032
2692		0.6594		0.7032
2693		0.6594		0.7032
2694		0.6594		0.7032
2695		0.6594		0.7032
2696		0.6594		0.7032
2697		0.6594		0.7032
2698		0.6594		0.7032
2699		0.6594		0.7032
2700		0.6594		0.7032
2701		0.6594		0.7032
2702		0.6594		0.7032
2703		0.6594		0.7032
2704		0.6594		0.7032
2705		0.6594		0.7032
2706		0.6594		0.7032
2707		0.6594		0.7032
2708		0.6594		0.7032
2709		0.6594		0.7032
2710		0.6594		0.7032
2711		0.6593		0.7032
2712		0.6593		0.7032
2713		0.6593		0.7032
2714		0.6593		0.7032
2715		0.6593		0.7032
2716		0.6593		0.7032
2717		0.6593		0.7032
2718		0.6593		0.7031
2719		0.6593		0.7031
2720		0.6593		0.7031
2721		0.6593		0.7031
2722		0.6593		0.7031
2723		0.6593		0.7031
2724		0.6593		0.7031
2725		0.6593		0.7031
2726		0.6593		0.7031
2727		0.6593		0.7031
2728		0.6593		0.7031
2729		0.6593		0.7031
2730		0.6593		0.7031
2731		0.6593		0.7031
2732		0.6593		0.7031
2733		0.6593		0.7031
2734		0.6593		0.7031
2735		0.6593		0.7031
2736		0.6593		0.7031
2737		0.6593		0.7031
2738		0.6593		0.7031
2739		0.6593		0.7031
2740		0.6593		0.7031
2741		0.6593		0.7031
2742		0.6593		0.7031
2743		0.6593		0.7031
2744		0.6593		0.7030
2745		0.6592		0.7030
2746		0.6592		0.7030
2747		0.6592		0.7030
2748		0.6592		0.7030
2749		0.6592		0.7030
2750		0.6592		0.7030
2751		0.6592		0.7030
2752		0.6592		0.7030
2753		0.6592		0.7030
2754		0.6592		0.7030
2755		0.6592		0.7030
2756		0.6592		0.7030
2757		0.6592		0.7030
2758		0.6592		0.7030
2759		0.6592		0.7030
2760		0.6592		0.7030
2761		0.6592		0.7030
2762		0.6592		0.7030
2763		0.6592		0.7030
2764		0.6592		0.7030
2765		0.6592		0.7030
2766		0.6592		0.7030
2767		0.6592		0.7030
2768		0.6592		0.7030
2769		0.6592		0.7030
2770		0.6592		0.7030
2771		0.6592		0.7029
2772		0.6592		0.7029
2773		0.6592		0.7029
2774		0.6592		0.7029
2775		0.6592		0.7029
2776		0.6592		0.7029
2777		0.6592		0.7029
2778		0.6592		0.7029
2779		0.6592		0.7029
2780		0.6591		0.7029
2781		0.6591		0.7029
2782		0.6591		0.7029
2783		0.6591		0.7029
2784		0.6591		0.7029
2785		0.6591		0.7029
2786		0.6591		0.7029
2787		0.6591		0.7029
2788		0.6591		0.7029
2789		0.6591		0.7029
2790		0.6591		0.7029
2791		0.6591		0.7029
2792		0.6591		0.7029
2793		0.6591		0.7029
2794		0.6591		0.7029
2795		0.6591		0.7029
2796		0.6591		0.7029
2797		0.6591		0.7029
2798		0.6591		0.7028
2799		0.6591		0.7028
2800		0.6591		0.7028
2801		0.6591		0.7028
2802		0.6591		0.7028
2803		0.6591		0.7028
2804		0.6591		0.7028
2805		0.6591		0.7028
2806		0.6591		0.7028
2807		0.6591		0.7028
2808		0.6591		0.7028
2809		0.6591		0.7028
2810		0.6591		0.7028
2811		0.6591		0.7028
2812		0.6591		0.7028
2813		0.6591		0.7028
2814		0.6591		0.7028
2815		0.6590		0.7028
2816		0.6590		0.7028
2817		0.6590		0.7028
2818		0.6590		0.7028
2819		0.6590		0.7028
2820		0.6590		0.7028
2821		0.6590		0.7028
2822		0.6590		0.7028
2823		0.6590		0.7028
2824		0.6590		0.7027
2825		0.6590		0.7027
2826		0.6590		0.7027
2827		0.6590		0.7027
2828		0.6590		0.7027
2829		0.6590		0.7027
2830		0.6590		0.7027
2831		0.6590		0.7027
2832		0.6590		0.7027
2833		0.6590		0.7027
2834		0.6590		0.7027
2835		0.6590		0.7027
2836		0.6590		0.7027
2837		0.6590		0.7027
2838		0.6590		0.7027
2839		0.6590		0.7027
2840		0.6590		0.7027
2841		0.6590		0.7027
2842		0.6590		0.7027
2843		0.6590		0.7027
2844		0.6590		0.7027
2845		0.6590		0.7027
2846		0.6590		0.7027
2847		0.6590		0.7027
2848		0.6590		0.7027
2849		0.6589		0.7027
2850		0.6589		0.7027
2851		0.6589		0.7026
2852		0.6589		0.7026
2853		0.6589		0.7026
2854		0.6589		0.7026
2855		0.6589		0.7026
2856		0.6589		0.7026
2857		0.6589		0.7026
2858		0.6589		0.7026
2859		0.6589		0.7026
2860		0.6589		0.7026
2861		0.6589		0.7026
2862		0.6589		0.7026
2863		0.6589		0.7026
2864		0.6589		0.7026
2865		0.6589		0.7026
2866		0.6589		0.7026
2867		0.6589		0.7026
2868		0.6589		0.7026
2869		0.6589		0.7026
2870		0.6589		0.7026
2871		0.6589		0.7026
2872		0.6589		0.7026
2873		0.6589		0.7026
2874		0.6589		0.7026
2875		0.6589		0.7026
2876		0.6589		0.7026
2877		0.6589		0.7026
2878		0.6589		0.7025
2879		0.6589		0.7025
2880		0.6589		0.7025
2881		0.6589		0.7025
2882		0.6589		0.7025
2883		0.6589		0.7025
2884		0.6588		0.7025
2885		0.6588		0.7025
2886		0.6588		0.7025
2887		0.6588		0.7025
2888		0.6588		0.7025
2889		0.6588		0.7025
2890		0.6588		0.7025
2891		0.6588		0.7025
2892		0.6588		0.7025
2893		0.6588		0.7025
2894		0.6588		0.7025
2895		0.6588		0.7025
2896		0.6588		0.7025
2897		0.6588		0.7025
2898		0.6588		0.7025
2899		0.6588		0.7025
2900		0.6588		0.7025
2901		0.6588		0.7025
2902		0.6588		0.7025
2903		0.6588		0.7025
2904		0.6588		0.7024
2905		0.6588		0.7024
2906		0.6588		0.7024
2907		0.6588		0.7024
2908		0.6588		0.7024
2909		0.6588		0.7024
2910		0.6588		0.7024
2911		0.6588		0.7024
2912		0.6588		0.7024
2913		0.6588		0.7024
2914		0.6588		0.7024
2915		0.6588		0.7024
2916		0.6588		0.7024
2917		0.6588		0.7024
2918		0.6587		0.7024
2919		0.6587		0.7024
2920		0.6587		0.7024
2921		0.6587		0.7024
2922		0.6587		0.7024
2923		0.6587		0.7024
2924		0.6587		0.7024
2925		0.6587		0.7024
2926		0.6587		0.7024
2927		0.6587		0.7024
2928		0.6587		0.7024
2929		0.6587		0.7024
2930		0.6587		0.7024
2931		0.6587		0.7023
2932		0.6587		0.7023
2933		0.6587		0.7023
2934		0.6587		0.7023
2935		0.6587		0.7023
2936		0.6587		0.7023
2937		0.6587		0.7023
2938		0.6587		0.7023
2939		0.6587		0.7023
2940		0.6587		0.7023
2941		0.6587		0.7023
2942		0.6587		0.7023
2943		0.6587		0.7023
2944		0.6587		0.7023
2945		0.6587		0.7023
2946		0.6587		0.7023
2947		0.6587		0.7023
2948		0.6587		0.7023
2949		0.6587		0.7023
2950		0.6587		0.7023
2951		0.6587		0.7023
2952		0.6587		0.7023
2953		0.6586		0.7023
2954		0.6586		0.7023
2955		0.6586		0.7023
2956		0.6586		0.7023
2957		0.6586		0.7023
2958		0.6586		0.7022
2959		0.6586		0.7022
2960		0.6586		0.7022
2961		0.6586		0.7022
2962		0.6586		0.7022
2963		0.6586		0.7022
2964		0.6586		0.7022
2965		0.6586		0.7022
2966		0.6586		0.7022
2967		0.6586		0.7022
2968		0.6586		0.7022
2969		0.6586		0.7022
2970		0.6586		0.7022
2971		0.6586		0.7022
2972		0.6586		0.7022
2973		0.6586		0.7022
2974		0.6586		0.7022
2975		0.6586		0.7022
2976		0.6586		0.7022
2977		0.6586		0.7022
2978		0.6586		0.7022
2979		0.6586		0.7022
2980		0.6586		0.7022
2981		0.6586		0.7022
2982		0.6586		0.7022
2983		0.6586		0.7022
2984		0.6586		0.7021
2985		0.6586		0.7021
2986		0.6586		0.7021
2987		0.6586		0.7021
2988		0.6585		0.7021
2989		0.6585		0.7021
2990		0.6585		0.7021
2991		0.6585		0.7021
2992		0.6585		0.7021
2993		0.6585		0.7021
2994		0.6585		0.7021
2995		0.6585		0.7021
2996		0.6585		0.7021
2997		0.6585		0.7021
2998		0.6585		0.7021
2999		0.6585		0.7021
3000		0.6585		0.7021
3001		0.6585		0.7021
3002		0.6585		0.7021
3003		0.6585		0.7021
3004		0.6585		0.7021
3005		0.6585		0.7021
3006		0.6585		0.7021
3007		0.6585		0.7021
3008		0.6585		0.7021
3009		0.6585		0.7021
3010		0.6585		0.7021
3011		0.6585		0.7020
3012		0.6585		0.7020
3013		0.6585		0.7020
3014		0.6585		0.7020
3015		0.6585		0.7020
3016		0.6585		0.7020
3017		0.6585		0.7020
3018		0.6585		0.7020
3019		0.6585		0.7020
3020		0.6585		0.7020
3021		0.6585		0.7020
3022		0.6584		0.7020
3023		0.6584		0.7020
3024		0.6584		0.7020
3025		0.6584		0.7020
3026		0.6584		0.7020
3027		0.6584		0.7020
3028		0.6584		0.7020
3029		0.6584		0.7020
3030		0.6584		0.7020
3031		0.6584		0.7020
3032		0.6584		0.7020
3033		0.6584		0.7020
3034		0.6584		0.7020
3035		0.6584		0.7020
3036		0.6584		0.7020
3037		0.6584		0.7020
3038		0.6584		0.7019
3039		0.6584		0.7019
3040		0.6584		0.7019
3041		0.6584		0.7019
3042		0.6584		0.7019
3043		0.6584		0.7019
3044		0.6584		0.7019
3045		0.6584		0.7019
3046		0.6584		0.7019
3047		0.6584		0.7019
3048		0.6584		0.7019
3049		0.6584		0.7019
3050		0.6584		0.7019
3051		0.6584		0.7019
3052		0.6584		0.7019
3053		0.6584		0.7019
3054		0.6584		0.7019
3055		0.6584		0.7019
3056		0.6584		0.7019
3057		0.6583		0.7019
3058		0.6583		0.7019
3059		0.6583		0.7019
3060		0.6583		0.7019
3061		0.6583		0.7019
3062		0.6583		0.7019
3063		0.6583		0.7019
3064		0.6583		0.7019
3065		0.6583		0.7018
3066		0.6583		0.7018
3067		0.6583		0.7018
3068		0.6583		0.7018
3069		0.6583		0.7018
3070		0.6583		0.7018
3071		0.6583		0.7018
3072		0.6583		0.7018
3073		0.6583		0.7018
3074		0.6583		0.7018
3075		0.6583		0.7018
3076		0.6583		0.7018
3077		0.6583		0.7018
3078		0.6583		0.7018
3079		0.6583		0.7018
3080		0.6583		0.7018
3081		0.6583		0.7018
3082		0.6583		0.7018
3083		0.6583		0.7018
3084		0.6583		0.7018
3085		0.6583		0.7018
3086		0.6583		0.7018
3087		0.6583		0.7018
3088		0.6583		0.7018
3089		0.6583		0.7018
3090		0.6583		0.7018
3091		0.6583		0.7017
3092		0.6582		0.7017
3093		0.6582		0.7017
3094		0.6582		0.7017
3095		0.6582		0.7017
3096		0.6582		0.7017
3097		0.6582		0.7017
3098		0.6582		0.7017
3099		0.6582		0.7017
3100		0.6582		0.7017
3101		0.6582		0.7017
3102		0.6582		0.7017
3103		0.6582		0.7017
3104		0.6582		0.7017
3105		0.6582		0.7017
3106		0.6582		0.7017
3107		0.6582		0.7017
3108		0.6582		0.7017
3109		0.6582		0.7017
3110		0.6582		0.7017
3111		0.6582		0.7017
3112		0.6582		0.7017
3113		0.6582		0.7017
3114		0.6582		0.7017
3115		0.6582		0.7017
3116		0.6582		0.7017
3117		0.6582		0.7017
3118		0.6582		0.7016
3119		0.6582		0.7016
3120		0.6582		0.7016
3121		0.6582		0.7016
3122		0.6582		0.7016
3123		0.6582		0.7016
3124		0.6582		0.7016
3125		0.6582		0.7016
3126		0.6581		0.7016
3127		0.6581		0.7016
3128		0.6581		0.7016
3129		0.6581		0.7016
3130		0.6581		0.7016
3131		0.6581		0.7016
3132		0.6581		0.7016
3133		0.6581		0.7016
3134		0.6581		0.7016
3135		0.6581		0.7016
3136		0.6581		0.7016
3137		0.6581		0.7016
3138		0.6581		0.7016
3139		0.6581		0.7016
3140		0.6581		0.7016
3141		0.6581		0.7016
3142		0.6581		0.7016
3143		0.6581		0.7016
3144		0.6581		0.7016
3145		0.6581		0.7015
3146		0.6581		0.7015
3147		0.6581		0.7015
3148		0.6581		0.7015
3149		0.6581		0.7015
3150		0.6581		0.7015
3151		0.6581		0.7015
3152		0.6581		0.7015
3153		0.6581		0.7015
3154		0.6581		0.7015
3155		0.6581		0.7015
3156		0.6581		0.7015
3157		0.6581		0.7015
3158		0.6581		0.7015
3159		0.6581		0.7015
3160		0.6581		0.7015
3161		0.6580		0.7015
3162		0.6580		0.7015
3163		0.6580		0.7015
3164		0.6580		0.7015
3165		0.6580		0.7015
3166		0.6580		0.7015
3167		0.6580		0.7015
3168		0.6580		0.7015
3169		0.6580		0.7015
3170		0.6580		0.7015
3171		0.6580		0.7015
3172		0.6580		0.7014
3173		0.6580		0.7014
3174		0.6580		0.7014
3175		0.6580		0.7014
3176		0.6580		0.7014
3177		0.6580		0.7014
3178		0.6580		0.7014
3179		0.6580		0.7014
3180		0.6580		0.7014
3181		0.6580		0.7014
3182		0.6580		0.7014
3183		0.6580		0.7014
3184		0.6580		0.7014
3185		0.6580		0.7014
3186		0.6580		0.7014
3187		0.6580		0.7014
3188		0.6580		0.7014
3189		0.6580		0.7014
3190		0.6580		0.7014
3191		0.6580		0.7014
3192		0.6580		0.7014
3193		0.6580		0.7014
3194		0.6580		0.7014
3195		0.6580		0.7014
3196		0.6579		0.7014
3197		0.6579		0.7014
3198		0.6579		0.7013
3199		0.6579		0.7013
3200		0.6579		0.7013
3201		0.6579		0.7013
3202		0.6579		0.7013
3203		0.6579		0.7013
3204		0.6579		0.7013
3205		0.6579		0.7013
3206		0.6579		0.7013
3207		0.6579		0.7013
3208		0.6579		0.7013
3209		0.6579		0.7013
3210		0.6579		0.7013
3211		0.6579		0.7013
3212		0.6579		0.7013
3213		0.6579		0.7013
3214		0.6579		0.7013
3215		0.6579		0.7013
3216		0.6579		0.7013
3217		0.6579		0.7013
3218		0.6579		0.7013
3219		0.6579		0.7013
3220		0.6579		0.7013
3221		0.6579		0.7013
3222		0.6579		0.7013
3223		0.6579		0.7013
3224		0.6579		0.7013
3225		0.6579		0.7012
3226		0.6579		0.7012
3227		0.6579		0.7012
3228		0.6579		0.7012
3229		0.6579		0.7012
3230		0.6579		0.7012
3231		0.6578		0.7012
3232		0.6578		0.7012
3233		0.6578		0.7012
3234		0.6578		0.7012
3235		0.6578		0.7012
3236		0.6578		0.7012
3237		0.6578		0.7012
3238		0.6578		0.7012
3239		0.6578		0.7012
3240		0.6578		0.7012
3241		0.6578		0.7012
3242		0.6578		0.7012
3243		0.6578		0.7012
3244		0.6578		0.7012
3245		0.6578		0.7012
3246		0.6578		0.7012
3247		0.6578		0.7012
3248		0.6578		0.7012
3249		0.6578		0.7012
3250		0.6578		0.7012
3251		0.6578		0.7012
3252		0.6578		0.7011
3253		0.6578		0.7011
3254		0.6578		0.7011
3255		0.6578		0.7011
3256		0.6578		0.7011
3257		0.6578		0.7011
3258		0.6578		0.7011
3259		0.6578		0.7011
3260		0.6578		0.7011
3261		0.6578		0.7011
3262		0.6578		0.7011
3263		0.6578		0.7011
3264		0.6578		0.7011
3265		0.6577		0.7011
3266		0.6577		0.7011
3267		0.6577		0.7011
3268		0.6577		0.7011
3269		0.6577		0.7011
3270		0.6577		0.7011
3271		0.6577		0.7011
3272		0.6577		0.7011
3273		0.6577		0.7011
3274		0.6577		0.7011
3275		0.6577		0.7011
3276		0.6577		0.7011
3277		0.6577		0.7011
3278		0.6577		0.7011
3279		0.6577		0.7010
3280		0.6577		0.7010
3281		0.6577		0.7010
3282		0.6577		0.7010
3283		0.6577		0.7010
3284		0.6577		0.7010
3285		0.6577		0.7010
3286		0.6577		0.7010
3287		0.6577		0.7010
3288		0.6577		0.7010
3289		0.6577		0.7010
3290		0.6577		0.7010
3291		0.6577		0.7010
3292		0.6577		0.7010
3293		0.6577		0.7010
3294		0.6577		0.7010
3295		0.6577		0.7010
3296		0.6577		0.7010
3297		0.6577		0.7010
3298		0.6577		0.7010
3299		0.6577		0.7010
3300		0.6576		0.7010
3301		0.6576		0.7010
